user_id,movie_id,rating,genre
161,48,3,Comedy
564,11,2,Action
770,11,3,Action
456,67,3,Sci-Fi
236,75,1,Comedy
477,66,5,Horror
345,55,4,Drama
479,56,4,Romance
377,64,3,Documentary
280,49,1,Sci-Fi
184,57,2,Romance
272,83,1,Horror
368,11,3,Action
863,65,5,Adventure
560,83,1,Horror
805,36,2,Action
101,16,1,Sci-Fi
369,5,5,Sci-Fi
206,43,2,Sci-Fi
692,43,3,Sci-Fi
310,96,3,Drama
196,91,5,Drama
142,97,5,Drama
935,34,1,Romance
789,39,3,Adventure
843,45,4,Action
969,52,5,Horror
776,84,1,Drama
484,84,5,Drama
780,20,4,Horror
234,30,2,Comedy
486,30,5,Comedy
602,71,4,Action
740,60,3,Comedy
811,11,3,Action
867,25,4,Horror
789,90,4,Sci-Fi
215,57,4,Romance
874,72,1,Romance
384,18,5,Sci-Fi
895,17,3,Adventure
966,95,1,Comedy
512,85,3,Sci-Fi
348,29,4,Comedy
436,88,4,Adventure
782,100,5,Adventure
307,42,5,Romance
24,73,1,Adventure
945,18,2,Sci-Fi
976,43,5,Sci-Fi
645,78,5,Sci-Fi
588,51,4,Adventure
210,51,1,Adventure
548,50,2,Comedy
487,14,3,Sci-Fi
584,58,3,Sci-Fi
96,22,1,Drama
692,71,2,Action
33,89,5,Romance
501,4,2,Sci-Fi
204,9,4,Adventure
291,27,2,Sci-Fi
299,85,5,Sci-Fi
72,59,1,Horror
378,67,1,Sci-Fi
176,42,4,Romance
401,21,1,Action
133,69,4,Action
490,96,1,Drama
399,27,2,Sci-Fi
892,27,3,Sci-Fi
443,91,4,Drama
163,78,5,Sci-Fi
962,40,5,Comedy
208,65,4,Adventure
283,26,1,Drama
147,58,1,Sci-Fi
845,52,5,Horror
827,32,5,Comedy
337,73,4,Adventure
472,60,5,Comedy
41,95,1,Comedy
295,83,4,Horror
356,90,3,Sci-Fi
401,79,2,Documentary
426,32,2,Comedy
922,80,4,Adventure
469,50,2,Comedy
716,73,1,Adventure
403,90,1,Sci-Fi
246,21,3,Action
904,81,5,Documentary
299,86,1,Horror
715,93,2,Comedy
931,64,4,Documentary
781,71,1,Action
378,10,1,Action
517,99,3,Comedy
420,58,2,Sci-Fi
259,27,5,Sci-Fi
46,60,1,Comedy
75,82,4,Drama
391,44,4,Comedy
877,25,4,Horror
39,2,3,Action
118,91,2,Drama
335,86,4,Horror
497,60,1,Comedy
85,71,2,Action
731,57,2,Romance
483,36,2,Action
175,3,5,Horror
103,23,3,Adventure
128,69,4,Action
173,10,1,Action
694,35,2,Horror
452,46,2,Sci-Fi
222,92,1,Documentary
915,87,5,Adventure
222,57,1,Romance
857,82,5,Drama
657,85,1,Sci-Fi
400,89,3,Romance
455,7,5,Comedy
5,7,4,Comedy
786,26,2,Drama
384,31,2,Adventure
94,3,4,Horror
29,2,3,Action
841,25,1,Horror
226,13,2,Sci-Fi
742,22,1,Drama
426,66,1,Horror
836,42,3,Romance
576,81,2,Documentary
640,27,5,Sci-Fi
405,55,1,Drama
238,28,1,Romance
366,42,2,Romance
16,52,3,Horror
13,50,2,Comedy
470,29,1,Comedy
674,36,5,Action
378,6,1,Drama
907,28,4,Romance
309,99,5,Comedy
512,14,5,Sci-Fi
811,73,2,Adventure
258,13,5,Sci-Fi
333,81,4,Documentary
695,99,2,Comedy
341,23,3,Adventure
872,86,4,Horror
70,43,1,Sci-Fi
624,75,4,Comedy
392,66,2,Horror
516,76,1,Sci-Fi
239,3,5,Horror
778,16,3,Sci-Fi
243,95,4,Comedy
776,32,5,Comedy
82,8,2,Comedy
384,64,3,Documentary
207,20,4,Horror
210,83,1,Horror
244,93,5,Comedy
969,57,3,Romance
138,36,3,Action
660,98,1,Adventure
534,54,3,Romance
769,4,2,Sci-Fi
868,94,3,Action
351,32,2,Comedy
553,7,2,Comedy
821,88,2,Adventure
623,49,5,Sci-Fi
330,24,4,Romance
645,1,1,Comedy
891,63,1,Drama
977,25,1,Horror
650,19,2,Documentary
129,12,2,Comedy
607,71,2,Action
242,65,1,Adventure
437,93,4,Comedy
319,22,2,Drama
251,55,2,Drama
621,32,3,Comedy
293,74,4,Horror
991,82,2,Drama
279,62,1,Sci-Fi
974,47,4,Horror
387,22,4,Drama
452,55,5,Drama
625,95,4,Comedy
779,20,4,Horror
21,98,4,Adventure
438,11,3,Action
610,69,2,Action
567,94,2,Action
264,49,4,Sci-Fi
314,59,3,Horror
385,72,5,Romance
493,10,3,Action
140,92,4,Documentary
201,20,2,Horror
5,2,5,Action
748,93,3,Comedy
504,52,4,Horror
963,51,3,Adventure
394,63,3,Drama
657,76,1,Sci-Fi
419,5,1,Sci-Fi
395,73,2,Adventure
199,98,4,Adventure
981,33,3,Romance
522,91,4,Drama
651,89,3,Romance
714,8,4,Comedy
949,55,2,Drama
249,62,1,Sci-Fi
944,47,1,Horror
715,86,2,Horror
268,78,4,Sci-Fi
967,88,2,Adventure
261,32,5,Comedy
593,85,2,Sci-Fi
13,15,1,Action
660,92,4,Documentary
408,91,5,Drama
998,11,5,Action
932,25,4,Horror
170,55,3,Drama
709,39,5,Adventure
991,69,4,Action
601,40,4,Comedy
771,94,1,Action
112,82,5,Drama
796,45,2,Action
276,96,2,Drama
953,96,4,Drama
716,40,1,Comedy
173,63,1,Drama
100,9,4,Adventure
538,54,3,Romance
751,56,2,Romance
181,48,2,Comedy
721,18,2,Sci-Fi
499,24,5,Romance
972,15,4,Action
581,28,2,Romance
206,8,2,Comedy
829,98,2,Adventure
266,53,4,Documentary
642,80,1,Adventure
890,82,2,Drama
82,38,1,Comedy
387,16,3,Sci-Fi
66,44,1,Comedy
600,31,4,Adventure
497,87,1,Adventure
10,8,3,Comedy
770,1,5,Comedy
809,6,1,Drama
217,67,1,Sci-Fi
385,78,5,Sci-Fi
986,98,3,Adventure
955,63,4,Drama
776,44,5,Comedy
440,44,3,Comedy
699,44,3,Comedy
837,31,3,Adventure
682,52,4,Horror
626,8,3,Comedy
895,43,1,Sci-Fi
4,59,4,Horror
743,18,1,Sci-Fi
617,16,5,Sci-Fi
287,90,2,Sci-Fi
378,58,5,Sci-Fi
703,85,4,Sci-Fi
528,53,2,Documentary
4,82,3,Drama
18,82,3,Drama
895,6,3,Drama
695,57,2,Romance
622,63,4,Drama
757,79,1,Documentary
357,55,4,Drama
675,90,1,Sci-Fi
752,50,3,Comedy
622,25,2,Horror
891,67,5,Sci-Fi
804,92,5,Documentary
33,17,4,Adventure
816,12,3,Comedy
853,87,5,Adventure
896,60,2,Comedy
918,58,1,Sci-Fi
494,85,5,Sci-Fi
247,32,2,Comedy
175,97,1,Drama
109,56,1,Romance
165,42,4,Romance
785,36,2,Action
737,33,4,Romance
975,86,1,Horror
682,18,5,Sci-Fi
649,93,4,Comedy
93,89,3,Romance
893,29,5,Comedy
785,77,1,Romance
660,44,4,Comedy
933,92,4,Documentary
670,83,5,Horror
990,56,2,Romance
229,34,1,Romance
298,12,1,Comedy
92,44,5,Comedy
960,25,1,Horror
587,48,2,Comedy
874,41,4,Horror
591,95,1,Comedy
319,8,5,Comedy
549,25,4,Horror
434,41,3,Horror
817,87,2,Adventure
533,85,5,Sci-Fi
605,29,1,Comedy
405,2,5,Action
873,59,3,Horror
149,38,2,Comedy
512,88,4,Adventure
151,77,3,Romance
150,96,1,Drama
614,41,3,Horror
515,89,1,Romance
281,91,5,Drama
490,81,2,Documentary
507,38,4,Comedy
61,43,2,Sci-Fi
848,92,2,Documentary
869,94,2,Action
718,95,1,Comedy
946,100,2,Adventure
878,63,4,Drama
307,85,2,Sci-Fi
23,71,4,Action
346,55,4,Drama
357,97,4,Drama
401,10,5,Action
745,37,3,Documentary
714,25,5,Horror
404,13,2,Sci-Fi
332,97,5,Drama
887,7,3,Comedy
469,84,2,Drama
592,18,4,Sci-Fi
713,62,3,Sci-Fi
919,19,2,Documentary
224,96,2,Drama
753,84,1,Drama
371,93,5,Comedy
105,87,2,Adventure
386,55,2,Drama
949,8,1,Comedy
365,61,2,Drama
968,7,1,Comedy
528,84,3,Drama
608,56,2,Romance
643,93,4,Comedy
251,5,1,Sci-Fi
247,51,4,Adventure
310,89,5,Romance
978,23,4,Adventure
795,89,1,Romance
797,60,4,Comedy
282,81,4,Documentary
377,2,1,Action
120,11,1,Action
501,83,5,Horror
231,3,5,Horror
587,74,4,Horror
281,89,1,Romance
814,76,2,Sci-Fi
394,62,4,Sci-Fi
306,74,2,Horror
102,42,1,Romance
731,69,2,Action
416,90,1,Sci-Fi
404,72,5,Romance
803,68,4,Romance
66,67,5,Sci-Fi
552,92,1,Documentary
772,97,2,Drama
989,85,1,Sci-Fi
186,77,2,Romance
6,72,4,Romance
820,41,1,Horror
41,17,5,Adventure
212,84,2,Drama
90,72,3,Romance
872,97,1,Drama
87,16,5,Sci-Fi
306,47,5,Horror
176,55,1,Drama
255,39,1,Adventure
969,67,3,Sci-Fi
675,69,4,Action
144,74,4,Horror
712,41,5,Horror
933,46,5,Sci-Fi
552,66,2,Horror
705,13,1,Sci-Fi
243,5,2,Sci-Fi
146,39,2,Adventure
981,18,5,Sci-Fi
566,28,5,Romance
368,36,2,Action
747,80,4,Adventure
77,71,3,Action
267,49,2,Sci-Fi
410,59,1,Horror
968,33,4,Romance
963,89,2,Romance
549,27,1,Sci-Fi
645,94,3,Action
649,90,2,Sci-Fi
732,48,5,Comedy
674,83,5,Horror
620,21,4,Action
842,20,3,Horror
807,56,4,Romance
27,78,2,Sci-Fi
80,35,1,Horror
545,15,5,Action
417,9,3,Adventure
656,12,3,Comedy
932,43,3,Sci-Fi
150,29,3,Comedy
11,13,4,Sci-Fi
993,29,4,Comedy
975,14,1,Sci-Fi
180,68,3,Romance
603,63,1,Drama
542,45,5,Action
887,37,5,Documentary
278,78,1,Sci-Fi
919,7,2,Comedy
326,97,4,Drama
186,45,5,Action
565,77,4,Romance
489,76,2,Sci-Fi
266,2,5,Action
731,20,2,Horror
147,49,5,Sci-Fi
754,35,1,Horror
941,93,3,Comedy
725,100,2,Adventure
695,78,4,Sci-Fi
724,59,2,Horror
450,46,4,Sci-Fi
515,37,3,Documentary
976,55,5,Drama
965,92,2,Documentary
313,82,1,Drama
971,40,4,Comedy
790,41,1,Horror
650,11,1,Action
748,31,1,Adventure
170,74,1,Horror
87,96,3,Drama
568,64,1,Documentary
986,55,5,Drama
955,94,2,Action
492,64,5,Documentary
702,87,5,Adventure
715,16,4,Sci-Fi
15,79,2,Documentary
933,96,1,Drama
732,55,5,Drama
768,45,2,Action
757,85,5,Sci-Fi
701,78,1,Sci-Fi
622,58,2,Sci-Fi
691,98,5,Adventure
926,29,2,Comedy
77,47,2,Horror
527,46,1,Sci-Fi
433,64,4,Documentary
175,48,1,Comedy
347,87,2,Adventure
852,70,1,Sci-Fi
298,39,4,Adventure
301,34,2,Romance
3,95,5,Comedy
404,28,3,Romance
952,83,5,Horror
846,5,4,Sci-Fi
914,80,4,Adventure
59,46,1,Sci-Fi
631,59,3,Horror
306,46,1,Sci-Fi
6,45,2,Action
412,46,1,Sci-Fi
104,56,4,Romance
203,11,5,Action
527,20,4,Horror
127,63,1,Drama
160,99,3,Comedy
232,61,4,Drama
384,39,3,Adventure
439,24,5,Romance
832,35,1,Horror
450,85,4,Sci-Fi
166,18,3,Sci-Fi
766,56,1,Romance
368,91,2,Drama
114,25,3,Horror
42,18,4,Sci-Fi
432,96,3,Drama
923,5,2,Sci-Fi
683,26,4,Drama
983,86,3,Horror
122,54,4,Romance
564,64,2,Documentary
333,97,4,Drama
514,93,4,Comedy
135,15,1,Action
812,3,2,Horror
160,45,5,Action
14,99,2,Comedy
54,87,3,Adventure
440,77,1,Romance
445,62,3,Sci-Fi
289,63,1,Drama
780,55,2,Drama
633,20,5,Horror
192,32,3,Comedy
786,15,3,Action
718,32,4,Comedy
204,61,1,Drama
718,94,5,Action
626,24,2,Romance
876,76,2,Sci-Fi
235,16,2,Sci-Fi
411,5,3,Sci-Fi
197,19,4,Documentary
19,79,2,Documentary
94,7,4,Comedy
418,68,3,Romance
717,82,2,Drama
228,44,4,Comedy
491,8,5,Comedy
438,83,1,Horror
312,15,3,Action
373,36,3,Action
729,54,2,Romance
328,7,2,Comedy
42,1,1,Comedy
677,96,3,Drama
218,37,4,Documentary
287,78,1,Sci-Fi
442,24,3,Romance
972,63,3,Drama
343,39,1,Adventure
100,86,1,Horror
700,71,2,Action
340,47,3,Horror
761,100,5,Adventure
542,78,3,Sci-Fi
244,84,3,Drama
216,75,4,Comedy
90,14,2,Sci-Fi
645,96,5,Drama
124,6,5,Drama
992,84,2,Drama
198,91,4,Drama
948,13,1,Sci-Fi
965,70,5,Sci-Fi
352,39,4,Adventure
780,26,5,Drama
739,20,1,Horror
131,25,4,Horror
564,92,3,Documentary
913,98,5,Adventure
999,45,3,Action
460,81,1,Documentary
933,56,1,Romance
495,54,5,Romance
954,65,1,Adventure
171,77,3,Romance
714,17,3,Adventure
47,73,1,Adventure
814,89,2,Romance
759,51,4,Adventure
702,69,5,Action
995,10,2,Action
449,97,5,Drama
394,72,4,Romance
411,78,3,Sci-Fi
212,24,1,Romance
164,74,2,Horror
607,90,1,Sci-Fi
901,66,4,Horror
516,91,5,Drama
266,39,2,Adventure
304,91,3,Drama
566,16,2,Sci-Fi
230,6,5,Drama
244,38,1,Comedy
655,19,3,Documentary
950,18,3,Sci-Fi
895,7,2,Comedy
844,27,5,Sci-Fi
119,1,3,Comedy
648,78,3,Sci-Fi
333,11,5,Action
271,93,2,Comedy
419,79,3,Documentary
333,8,1,Comedy
844,46,2,Sci-Fi
749,36,2,Action
263,3,5,Horror
674,100,5,Adventure
109,93,4,Comedy
969,84,3,Drama
891,81,5,Documentary
565,27,4,Sci-Fi
226,42,3,Romance
209,75,4,Comedy
160,58,2,Sci-Fi
748,93,4,Comedy
378,19,4,Documentary
96,64,2,Documentary
471,24,2,Romance
194,73,4,Adventure
966,94,2,Action
664,37,1,Documentary
318,21,2,Action
838,51,5,Adventure
193,9,2,Adventure
74,55,2,Drama
466,83,4,Horror
103,93,5,Comedy
141,94,1,Action
618,13,4,Sci-Fi
394,3,1,Horror
847,2,1,Action
136,32,1,Comedy
275,19,5,Documentary
14,2,1,Action
556,95,3,Comedy
874,91,1,Drama
208,18,4,Sci-Fi
778,73,4,Adventure
836,21,3,Action
340,62,2,Sci-Fi
250,8,5,Comedy
709,35,5,Horror
127,3,1,Horror
106,70,3,Sci-Fi
106,66,4,Horror
146,1,2,Comedy
25,30,4,Comedy
395,19,3,Documentary
672,37,2,Documentary
944,88,4,Adventure
704,92,1,Documentary
504,22,1,Drama
230,14,3,Sci-Fi
366,10,5,Action
342,16,3,Sci-Fi
946,11,1,Action
620,20,2,Horror
439,68,3,Romance
615,24,4,Romance
154,86,3,Horror
640,37,3,Documentary
897,14,3,Sci-Fi
939,64,3,Documentary
956,34,1,Romance
808,1,2,Comedy
797,84,2,Drama
328,19,4,Documentary
458,93,4,Comedy
835,9,1,Adventure
592,55,3,Drama
149,12,3,Comedy
131,24,4,Romance
362,41,4,Horror
435,62,4,Sci-Fi
617,82,3,Drama
142,84,2,Drama
393,54,5,Romance
510,69,5,Action
505,69,5,Action
842,30,4,Comedy
86,75,4,Comedy
540,74,2,Horror
720,12,2,Comedy
371,1,2,Comedy
872,3,3,Horror
572,61,2,Drama
944,15,1,Action
934,45,3,Action
870,100,2,Adventure
302,59,2,Horror
856,71,4,Action
249,27,2,Sci-Fi
58,96,2,Drama
121,90,2,Sci-Fi
387,94,1,Action
713,55,3,Drama
56,90,1,Sci-Fi
679,75,1,Comedy
489,77,2,Romance
31,19,3,Documentary
145,11,2,Action
79,2,5,Action
852,54,2,Romance
784,24,4,Romance
762,18,5,Sci-Fi
716,39,4,Adventure
422,93,3,Comedy
455,83,1,Horror
294,15,2,Action
62,83,1,Horror
619,97,2,Drama
516,21,1,Action
406,55,4,Drama
568,92,3,Documentary
942,74,5,Horror
314,91,2,Drama
434,21,3,Action
997,12,5,Comedy
387,17,2,Adventure
411,80,1,Adventure
225,51,2,Adventure
843,96,5,Drama
620,10,4,Action
489,41,4,Horror
848,49,2,Sci-Fi
56,48,4,Comedy
200,35,1,Horror
107,10,3,Action
618,100,3,Adventure
29,31,3,Adventure
167,70,1,Sci-Fi
67,28,5,Romance
12,97,3,Drama
193,71,2,Action
654,5,2,Sci-Fi
276,11,5,Action
579,6,5,Drama
810,62,1,Sci-Fi
50,41,1,Horror
967,40,1,Comedy
366,97,3,Drama
982,51,5,Adventure
200,41,4,Horror
744,46,2,Sci-Fi
720,87,1,Adventure
340,53,5,Documentary
104,65,2,Adventure
25,76,4,Sci-Fi
489,76,1,Sci-Fi
298,21,2,Action
699,60,1,Comedy
907,81,1,Documentary
976,92,2,Documentary
906,28,2,Romance
788,92,2,Documentary
987,65,5,Adventure
747,78,5,Sci-Fi
953,99,3,Comedy
459,17,3,Adventure
298,47,5,Horror
877,56,1,Romance
913,92,4,Documentary
245,27,5,Sci-Fi
622,10,2,Action
581,81,4,Documentary
100,2,2,Action
785,40,5,Comedy
889,12,4,Comedy
97,59,3,Horror
174,38,2,Comedy
70,36,5,Action
373,46,1,Sci-Fi
73,23,4,Adventure
265,61,3,Drama
782,57,2,Romance
963,16,5,Sci-Fi
500,6,3,Drama
880,37,4,Documentary
419,80,2,Adventure
452,47,5,Horror
866,80,3,Adventure
383,11,4,Action
519,58,3,Sci-Fi
899,88,1,Adventure
636,83,1,Horror
759,32,5,Comedy
9,20,1,Horror
298,49,2,Sci-Fi
584,52,1,Horror
229,50,4,Comedy
686,12,3,Comedy
478,60,5,Comedy
922,60,1,Comedy
88,24,1,Romance
940,51,4,Adventure
205,52,3,Horror
67,41,3,Horror
619,63,2,Drama
720,95,4,Comedy
118,36,4,Action
40,70,2,Sci-Fi
972,61,2,Drama
656,28,3,Romance
582,5,5,Sci-Fi
793,49,1,Sci-Fi
959,47,4,Horror
485,28,1,Romance
217,3,4,Horror
277,33,2,Romance
86,19,1,Documentary
281,52,1,Horror
306,92,4,Documentary
893,54,5,Romance
220,86,3,Horror
189,7,1,Comedy
917,55,3,Drama
987,97,3,Drama
169,26,3,Drama
965,54,4,Romance
487,69,2,Action
989,90,4,Sci-Fi
364,89,5,Romance
399,2,5,Action
802,77,2,Romance
80,93,5,Comedy
632,19,3,Documentary
681,94,3,Action
15,20,4,Horror
957,19,4,Documentary
886,41,1,Horror
812,87,4,Adventure
270,67,1,Sci-Fi
462,17,4,Adventure
655,75,1,Comedy
38,28,2,Romance
431,90,5,Sci-Fi
793,22,5,Drama
387,28,3,Romance
215,25,5,Horror
979,2,3,Action
834,47,1,Horror
310,40,5,Comedy
839,16,4,Sci-Fi
665,59,4,Horror
421,46,3,Sci-Fi
849,70,4,Sci-Fi
536,98,3,Adventure
117,23,4,Adventure
439,48,2,Comedy
567,77,2,Romance
556,56,4,Romance
292,85,4,Sci-Fi
650,37,5,Documentary
961,13,1,Sci-Fi
826,14,1,Sci-Fi
666,3,5,Horror
955,53,1,Documentary
509,96,5,Drama
950,70,1,Sci-Fi
649,57,5,Romance
596,5,3,Sci-Fi
873,54,2,Romance
229,100,4,Adventure
565,49,1,Sci-Fi
201,61,1,Drama
360,60,4,Comedy
930,83,4,Horror
8,48,2,Comedy
520,37,3,Documentary
901,85,3,Sci-Fi
315,54,2,Romance
5,54,1,Romance
16,4,2,Sci-Fi
810,48,5,Comedy
840,95,5,Comedy
326,43,2,Sci-Fi
983,74,4,Horror
248,72,4,Romance
198,79,4,Documentary
849,7,5,Comedy
440,17,4,Adventure
746,23,4,Adventure
926,41,5,Horror
163,56,2,Romance
102,91,2,Drama
517,16,5,Sci-Fi
804,51,3,Adventure
858,71,2,Action
972,42,2,Romance
96,12,1,Comedy
448,2,5,Action
157,4,5,Sci-Fi
725,70,1,Sci-Fi
586,49,1,Sci-Fi
761,94,2,Action
465,82,3,Drama
192,31,2,Adventure
305,25,5,Horror
861,32,4,Comedy
789,34,1,Romance
282,11,2,Action
643,3,5,Horror
888,14,1,Sci-Fi
471,77,1,Romance
110,19,3,Documentary
269,24,1,Romance
80,64,3,Documentary
935,27,4,Sci-Fi
104,63,1,Drama
424,10,4,Action
983,81,1,Documentary
216,88,4,Adventure
385,41,4,Horror
828,21,2,Action
306,2,2,Action
676,73,5,Adventure
876,5,1,Sci-Fi
1000,44,3,Comedy
496,79,5,Documentary
560,1,2,Comedy
535,95,3,Comedy
949,16,2,Sci-Fi
621,4,5,Sci-Fi
24,67,5,Sci-Fi
780,20,2,Horror
888,47,1,Horror
921,28,1,Romance
336,18,2,Sci-Fi
86,94,2,Action
275,36,4,Action
205,12,3,Comedy
726,71,3,Action
479,96,4,Drama
447,66,4,Horror
945,25,3,Horror
178,26,3,Drama
985,51,1,Adventure
598,99,5,Comedy
320,22,2,Drama
977,93,4,Comedy
444,58,4,Sci-Fi
611,96,3,Drama
836,41,5,Horror
111,78,4,Sci-Fi
440,26,5,Drama
362,48,1,Comedy
461,22,1,Drama
982,66,3,Horror
601,53,3,Documentary
619,83,5,Horror
361,51,1,Adventure
118,24,3,Romance
440,24,3,Romance
252,10,2,Action
673,48,3,Comedy
149,100,3,Adventure
126,2,3,Action
705,2,3,Action
219,60,5,Comedy
815,42,2,Romance
576,9,4,Adventure
291,78,2,Sci-Fi
540,28,1,Romance
575,36,5,Action
969,86,1,Horror
588,83,4,Horror
699,97,4,Drama
326,41,2,Horror
202,7,4,Comedy
511,6,3,Drama
432,16,1,Sci-Fi
464,22,5,Drama
335,76,4,Sci-Fi
243,74,1,Horror
292,3,5,Horror
5,60,3,Comedy
135,52,1,Horror
918,69,5,Action
41,44,1,Comedy
72,61,1,Drama
850,54,3,Romance
282,41,3,Horror
410,11,5,Action
794,41,4,Horror
628,7,4,Comedy
306,90,4,Sci-Fi
506,83,1,Horror
864,48,5,Comedy
106,4,2,Sci-Fi
49,2,2,Action
108,42,4,Romance
232,22,1,Drama
196,93,3,Comedy
836,69,1,Action
957,89,1,Romance
266,6,1,Drama
50,39,1,Adventure
271,43,5,Sci-Fi
811,49,3,Sci-Fi
716,22,2,Drama
598,59,1,Horror
130,41,2,Horror
772,75,4,Comedy
653,58,1,Sci-Fi
535,68,2,Romance
592,62,4,Sci-Fi
1000,36,3,Action
792,94,4,Action
232,12,3,Comedy
785,38,1,Comedy
362,72,2,Romance
676,83,2,Horror
712,10,1,Action
996,64,1,Documentary
218,2,2,Action
480,50,2,Comedy
500,14,3,Sci-Fi
214,76,5,Sci-Fi
527,41,3,Horror
726,59,2,Horror
869,65,1,Adventure
937,17,2,Adventure
939,47,4,Horror
999,58,5,Sci-Fi
526,26,4,Drama
193,9,3,Adventure
434,22,3,Drama
975,74,1,Horror
151,60,1,Comedy
763,15,2,Action
17,59,2,Horror
274,4,4,Sci-Fi
678,68,4,Romance
361,34,1,Romance
950,71,1,Action
363,56,2,Romance
155,51,5,Adventure
442,66,3,Horror
55,57,3,Romance
379,13,1,Sci-Fi
665,49,4,Sci-Fi
199,38,2,Comedy
413,23,5,Adventure
283,68,5,Romance
506,67,4,Sci-Fi
112,88,1,Adventure
662,32,1,Comedy
225,15,1,Action
917,5,5,Sci-Fi
273,31,1,Adventure
545,13,3,Sci-Fi
232,80,4,Adventure
402,51,1,Adventure
226,94,3,Action
508,27,2,Sci-Fi
805,27,3,Sci-Fi
653,37,5,Documentary
295,94,1,Action
97,24,5,Romance
930,90,5,Sci-Fi
489,95,3,Comedy
874,89,2,Romance
175,41,1,Horror
171,24,3,Romance
922,59,2,Horror
986,2,4,Action
439,43,1,Sci-Fi
182,34,1,Romance
175,87,1,Adventure
609,46,4,Sci-Fi
598,1,4,Comedy
895,32,4,Comedy
113,6,1,Drama
581,88,3,Adventure
856,30,5,Comedy
516,22,2,Drama
794,13,1,Sci-Fi
312,95,3,Comedy
464,63,3,Drama
559,33,4,Romance
260,47,4,Horror
14,46,3,Sci-Fi
728,43,5,Sci-Fi
794,85,5,Sci-Fi
496,15,3,Action
703,67,1,Sci-Fi
152,53,2,Documentary
676,19,3,Documentary
510,4,2,Sci-Fi
592,95,4,Comedy
369,27,1,Sci-Fi
199,49,1,Sci-Fi
989,36,5,Action
921,58,5,Sci-Fi
180,34,3,Romance
910,43,4,Sci-Fi
604,54,3,Romance
317,25,1,Horror
594,67,3,Sci-Fi
855,79,1,Documentary
444,59,5,Horror
992,45,3,Action
113,2,4,Action
950,88,2,Adventure
478,88,2,Adventure
536,38,5,Comedy
572,86,2,Horror
311,63,3,Drama
67,38,1,Comedy
465,6,2,Drama
290,76,1,Sci-Fi
55,63,3,Drama
6,56,3,Romance
677,1,1,Comedy
258,18,3,Sci-Fi
900,37,5,Documentary
682,99,5,Comedy
159,12,3,Comedy
147,94,2,Action
443,75,1,Comedy
298,29,1,Comedy
485,46,2,Sci-Fi
832,87,4,Adventure
433,52,1,Horror
915,34,3,Romance
612,40,2,Comedy
578,56,3,Romance
824,75,2,Comedy
700,99,2,Comedy
257,18,4,Sci-Fi
568,26,3,Drama
313,11,3,Action
581,81,4,Documentary
559,24,4,Romance
802,56,1,Romance
142,68,4,Romance
711,41,5,Horror
958,88,3,Adventure
480,46,4,Sci-Fi
478,54,4,Romance
473,4,5,Sci-Fi
28,99,4,Comedy
91,97,2,Drama
630,39,2,Adventure
595,66,3,Horror
131,80,5,Adventure
922,73,3,Adventure
55,97,4,Drama
129,52,1,Horror
474,98,5,Adventure
472,7,1,Comedy
57,35,1,Horror
342,77,1,Romance
842,38,5,Comedy
494,89,3,Romance
886,8,1,Comedy
759,75,5,Comedy
758,92,1,Documentary
719,27,5,Sci-Fi
148,72,4,Romance
140,29,2,Comedy
309,81,3,Documentary
737,1,4,Comedy
639,89,2,Romance
118,9,1,Adventure
157,78,1,Sci-Fi
533,13,2,Sci-Fi
210,14,4,Sci-Fi
26,65,4,Adventure
401,8,1,Comedy
308,52,4,Horror
189,31,5,Adventure
267,79,4,Documentary
880,85,5,Sci-Fi
127,56,2,Romance
652,3,2,Horror
146,96,2,Drama
175,66,5,Horror
206,61,4,Drama
297,38,1,Comedy
983,76,4,Sci-Fi
377,86,3,Horror
401,50,1,Comedy
476,54,4,Romance
152,4,3,Sci-Fi
469,16,5,Sci-Fi
399,2,5,Action
311,5,5,Sci-Fi
456,6,3,Drama
986,18,4,Sci-Fi
904,93,4,Comedy
284,2,2,Action
367,65,5,Adventure
216,45,5,Action
400,66,1,Horror
179,84,2,Drama
361,84,5,Drama
348,59,2,Horror
286,98,3,Adventure
946,51,1,Adventure
939,83,4,Horror
386,61,5,Drama
675,24,5,Romance
726,65,5,Adventure
266,17,3,Adventure
603,75,3,Comedy
599,80,4,Adventure
70,6,1,Drama
873,94,2,Action
238,13,1,Sci-Fi
512,87,4,Adventure
332,98,2,Adventure
791,94,2,Action
108,23,4,Adventure
774,54,1,Romance
64,79,3,Documentary
118,5,1,Sci-Fi
453,98,3,Adventure
622,81,1,Documentary
946,23,3,Adventure
111,90,4,Sci-Fi
387,18,5,Sci-Fi
570,26,2,Drama
259,63,4,Drama
696,37,2,Documentary
207,95,2,Comedy
445,68,2,Romance
89,75,1,Comedy
645,86,1,Horror
209,5,2,Sci-Fi
915,1,3,Comedy
793,53,5,Documentary
560,10,3,Action
190,88,5,Adventure
509,25,2,Horror
585,61,5,Drama
361,46,5,Sci-Fi
922,72,2,Romance
821,9,4,Adventure
438,81,4,Documentary
895,10,5,Action
81,17,5,Adventure
306,13,1,Sci-Fi
511,30,1,Comedy
616,70,3,Sci-Fi
24,29,3,Comedy
945,33,4,Romance
721,46,1,Sci-Fi
894,21,3,Action
77,69,5,Action
248,67,5,Sci-Fi
513,40,4,Comedy
634,8,5,Comedy
715,15,5,Action
483,34,1,Romance
34,44,4,Comedy
268,26,3,Drama
